,daily,temp,humidity,precip,windspeed
2017-11-28,50.98,3.8,76.0,0.01,17.4
2017-11-29,60.023,2.8,70.2,0.008,16.8
2017-11-30,61.39,1.8,69.6,0.0,18.6
2017-12-02,40.057,6.2,91.3,0.345,18.3
2017-12-04,5.58,7.1,88.1,0.008,20.0
2017-12-05,32.538,8.0,88.2,0.018,33.5
2017-12-06,34.275,10.2,85.6,2.081,40.3
2017-12-07,59.376,6.2,80.3,7.161,42.1
2017-12-08,91.519,0.8,70.4,0.028,25.3
2017-12-09,42.223,-0.4,79.2,0.0,18.7
2017-12-10,61.66,-5.1,90.1,0.0,8.8
2017-12-11,35.441,-2.5,88.9,0.555,10.3
2017-12-12,27.0,-0.4,91.0,0.15,18.2
2017-12-13,22.099,2.7,92.3,4.053,27.2
2017-12-14,19.698999999999998,0.9,94.4,1.062,19.7
2017-12-15,38.929,2.5,80.8,1.318,14.2
2017-12-16,11.423,0.1,85.2,0.039,13.4
2017-12-17,43.263,4.0,87.2,1.914,22.3
2017-12-18,22.0,3.5,91.1,0.008,21.0
2017-12-19,18.052,9.5,92.3,0.0,22.7
2017-12-20,14.192,9.7,91.1,0.476,26.2
2017-12-21,46.480000000000004,4.8,95.4,0.0,14.9
2017-12-22,37.516999999999996,4.6,97.6,0.163,30.3
2017-12-23,76.706,10.9,91.8,0.125,37.3
2017-12-24,27.0,10.9,91.8,0.957,43.1
2017-12-26,72.069,1.0,93.7,4.646,13.2
2017-12-27,82.961,0.1,79.4,0.018,24.7
2017-12-28,101.881,0.7,80.1,1.968,18.3
2017-12-29,33.0,-1.1,95.6,0.137,15.7
2017-12-30,27.275,2.4,94.1,2.224,25.7
2017-12-31,37.0,5.1,88.5,6.633,56.1
2018-01-01,10.610999999999999,3.4,92.0,11.374,20.8
2018-01-02,76.27600000000001,2.8,93.0,5.191,19.2
2018-01-03,46.879999999999995,4.2,94.1,9.164,21.6
2018-01-04,83.58099999999999,3.6,97.7,3.794,8.7
2018-01-05,23.54,2.4,97.7,12.284,13.5
2018-01-06,40.46,1.9,79.1,2.001,18.5
2018-01-07,86.847,-3.3,90.1,0.801,6.8
2018-01-08,18.81,-3.4,89.2,5.507,13.2
2018-01-09,196.415,3.4,89.9,0.111,19.7
2018-01-10,69.03999999999999,2.7,96.1,0.303,11.4
2018-01-11,44.321,2.3,95.6,0.008,6.1
2018-01-12,143.70499999999998,4.1,88.1,0.01,12.1
2018-01-13,21.285,4.5,84.7,0.221,16.4
2018-01-14,53.308,5.8,84.9,1.332,37.2
2018-01-15,86.099,5.1,89.7,5.092,34.7
2018-01-16,4.81,0.6,94.2,1.285,27.5
2018-01-17,18.0,1.2,90.2,2.018,27.0
2018-01-18,8.0,1.1,93.1,15.759,17.1
2018-01-19,10.038,1.0,93.1,19.919,22.5
2018-01-20,18.490000000000002,-1.0,90.7,1.663,17.3
2018-01-22,12.0,5.1,89.2,1.418,26.0
2018-01-23,15.314,7.7,88.5,6.701,35.1
2018-01-24,56.753,6.6,83.8,15.408,51.2
2018-01-25,29.09,4.3,85.1,2.139,22.5
2018-01-26,21.379,1.9,90.2,0.179,14.6
2018-01-27,85.09,7.8,82.3,2.472,42.1
2018-01-28,66.1,8.9,88.5,0.966,46.4
2018-01-29,51.781,6.1,79.5,7.815,42.2
2018-01-30,6.0,5.1,86.2,0.567,34.2
2018-01-31,17.130000000000003,2.7,88.9,7.516,35.5
2018-02-01,45.35,4.3,70.9,0.268,25.2
2018-02-02,26.87,4.0,74.3,0.02,17.6
2018-02-03,13.01,2.4,96.4,4.488,5.5
2018-02-04,105.38,3.2,93.1,1.68,6.0
2018-02-05,23.89,1.8,84.2,0.0,14.2
2018-02-06,77.29499999999999,0.9,80.4,1.135,14.8
2018-02-07,22.049,-0.2,82.2,0.176,25.9
2018-02-08,14.92,5.4,89.4,0.501,24.7
2018-02-09,110.289,2.3,80.3,0.313,20.4
2018-02-10,82.52,4.5,86.0,2.153,26.4
2018-02-11,63.702,1.8,78.1,2.484,25.8
2018-02-12,65.22800000000001,1.5,85.8,0.416,26.0
2018-02-13,18.657,2.9,79.2,2.023,22.5
2018-02-14,36.0,3.1,78.7,1.435,28.5
2018-02-15,60.45,3.7,80.3,0.803,41.3
2018-02-16,83.395,4.5,82.5,0.678,24.9
2018-02-17,126.274,4.6,86.5,1.049,23.9
2018-02-18,26.809,2.7,96.1,0.942,9.8
2018-02-19,41.617000000000004,7.0,96.1,4.542,11.8
2018-02-20,92.05,5.8,75.8,0.491,17.9
2018-02-21,39.72,2.2,86.8,0.0,7.8
2018-02-22,39.0,1.9,84.7,0.137,14.5
2018-02-23,74.15,1.9,74.6,0.0,16.2
2018-02-24,27.686,1.9,74.1,0.0,18.7
2018-02-25,60.883,1.3,77.8,0.0,17.1
2018-02-26,66.17,1.0,74.7,0.173,20.0
2018-02-27,78.53999999999999,-0.2,80.5,0.945,25.3
2018-02-28,31.6,-3.3,81.3,0.0,31.3
2018-03-01,27.253,-1.9,85.8,34.125,38.7
2018-03-02,77.029,0.2,83.2,60.714,36.0
2018-03-03,38.370000000000005,0.7,80.7,60.831,25.8
2018-03-04,60.480000000000004,1.4,87.9,2.182,19.7
2018-03-05,79.05,2.4,98.5,21.82,20.3
2018-03-06,175.024,2.4,97.0,12.199,23.7
2018-03-07,22.086,2.7,91.6,9.018,12.5
2018-03-08,107.445,2.8,86.6,0.775,18.0
2018-03-09,81.38,3.4,82.1,0.77,28.4
2018-03-10,41.09,3.2,96.3,8.848,24.6
2018-03-11,144.476,5.3,96.2,7.803,8.0
2018-03-12,22.37,5.0,90.8,0.984,7.7
2018-03-13,16.139,5.1,86.3,0.089,11.0
2018-03-14,27.6,5.1,81.1,0.0,26.3
2018-03-15,36.8,5.3,86.6,4.673,34.8
2018-03-16,64.18,3.7,88.9,10.03,33.1
2018-03-17,66.65299999999999,0.7,72.4,0.561,38.3
2018-03-18,59.83,0.4,74.6,2.549,32.2
2018-03-19,18.714,2.3,69.8,0.122,22.9
