,daily,temp,humidity,precip,windspeed
2018-05-08,15.84,12.2,80.6,0.972,24.2
2018-05-09,44.56999999999999,8.9,83.8,1.515,27.8
2018-05-10,42.5,9.5,71.4,0.935,27.3
2018-05-11,64.967,10.0,70.0,0.032,23.9
2018-05-12,23.528,11.2,71.2,0.866,16.0
2018-05-14,43.71,11.9,71.2,0.0,13.8
2018-05-15,32.269999999999996,12.3,77.5,0.0,23.0
2018-05-16,25.009999999999998,10.1,64.3,0.0,16.5
2018-05-18,5.662,11.3,69.1,0.0,15.3
2018-05-19,10.68,13.8,64.2,0.0,21.4
2018-05-21,8.606,14.7,68.8,0.0,18.2
2018-05-22,27.109,11.0,76.2,0.0,21.5
2018-05-23,11.917,10.5,80.9,0.0,17.1
2018-05-24,17.4,10.4,86.0,0.0,17.3
2018-05-25,27.187,13.1,74.7,0.0,25.0
2018-05-28,27.488,14.7,82.8,0.0,15.2
2018-05-29,6.618,13.1,89.2,0.036,17.7
2018-05-30,17.769000000000002,14.5,85.3,0.0,17.7
2018-05-31,17.741999999999997,14.3,91.5,0.036,10.3
2018-06-02,10.22,16.3,89.8,7.412,11.9
2018-06-03,0.88,15.4,92.9,2.189,10.0
2018-06-05,7.34,13.1,73.9,0.008,16.5
