,daily,temp,humidity,precip,windspeed
2018-02-10,96.41,4.5,86.0,2.153,26.4
2018-02-11,53.799,1.8,78.1,2.484,25.8
2018-02-12,64.78999999999999,1.5,85.8,0.416,26.0
2018-02-13,39.18,2.9,79.2,2.023,22.5
2018-02-14,43.39,3.1,78.7,1.435,28.5
2018-02-15,56.09,3.7,80.3,0.803,41.3
2018-02-17,74.0,4.6,86.5,1.049,23.9
2018-02-18,35.38,2.7,96.1,0.942,9.8
2018-02-19,15.280000000000001,7.0,96.1,4.542,11.8
2018-02-20,18.200000000000003,5.8,75.8,0.491,17.9
2018-02-21,64.249,2.2,86.8,0.0,7.8
2018-02-22,38.169,1.9,84.7,0.137,14.5
2018-02-23,51.68,1.9,74.6,0.0,16.2
2018-02-25,86.801,1.3,77.8,0.0,17.1
2018-02-26,42.16,1.0,74.7,0.173,20.0
2018-02-27,62.126999999999995,-0.2,80.5,0.945,25.3
2018-02-28,15.37,-3.3,81.3,0.0,31.3
2018-03-01,29.13,-1.9,85.8,34.125,38.7
2018-03-02,7.27,0.2,83.2,60.714,36.0
2018-03-03,5.38,0.7,80.7,60.831,25.8
2018-03-04,15.0,1.4,87.9,2.182,19.7
2018-03-05,36.633,2.4,98.5,21.82,20.3
2018-03-07,64.11,2.7,91.6,9.018,12.5
2018-03-08,12.41,2.8,86.6,0.775,18.0
2018-03-09,116.276,3.4,82.1,0.77,28.4
2018-03-10,52.327,3.2,96.3,8.848,24.6
2018-03-11,63.809999999999995,5.3,96.2,7.803,8.0
2018-03-12,46.15,5.0,90.8,0.984,7.7
2018-03-13,69.204,5.1,86.3,0.089,11.0
2018-03-14,32.92,5.1,81.1,0.0,26.3
2018-03-15,39.629999999999995,5.3,86.6,4.673,34.8
2018-03-16,17.65,3.7,88.9,10.03,33.1
2018-03-17,39.32,0.7,72.4,0.561,38.3
2018-03-18,28.59,0.4,74.6,2.549,32.2
2018-03-19,57.75,2.3,69.8,0.122,22.9
2018-03-20,23.352,2.9,67.1,0.0,12.1
2018-03-21,64.303,5.9,82.8,0.026,36.1
2018-03-22,35.395,7.9,79.1,0.07,29.4
2018-03-23,61.15,7.2,80.4,9.409,37.7
